Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,118,0,12,38.03933472882602,8.60910400024295,282.8693219998968,0.0,1.0297825406309926,0.0,12,13,14,16,150,230,260,270,280,280,280
POST,chat/medium,251,0,11,55.37080404382689,7.46585699971547,284.50547100010226,0.0,2.1904696415116875,0.0,11,14,18,120,220,260,270,280,280,280,280
POST,chat/short,271,0,10,45.47855031365557,7.450563000020338,278.1221339996591,0.0,2.3650090551779575,0.0,10,13,16,23,200,250,270,280,280,280,280
,Aggregated,640,0,11,47.986563200004184,7.450563000020338,284.50547100010226,0.0,5.585261237320638,0.0,11,13,16,100,210,250,270,280,280,280,280
