Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/short,74,0,9,10.08922002664484,6.972479997784831,26.29992899892386,0.0,0.23890444629691862,0.0,9,9,10,10,20,22,23,26,26,26,26
,Aggregated,74,0,9,10.08922002664484,6.972479997784831,26.29992899892386,0.0,0.23890444629691862,0.0,9,9,10,10,20,22,23,26,26,26,26
