timestamp,metric_name,labels,value
"1774566020","ttft_p50_ms","","NaN"
"1774566035","ttft_p50_ms","","80"
"1774566050","ttft_p50_ms","","160"
"1774566065","ttft_p50_ms","","167.49999999999997"
"1774566080","ttft_p50_ms","","175"
"1774566095","ttft_p50_ms","","175"
"1774566110","ttft_p50_ms","","175"
"1774566125","ttft_p50_ms","","175"
"1774566140","ttft_p50_ms","","175"
"1774566155","ttft_p50_ms","","175"
"1774566170","ttft_p50_ms","","175"
"1774566185","ttft_p50_ms","","175"
"1774566200","ttft_p50_ms","","175"
"1774566215","ttft_p50_ms","","175"
"1774566230","ttft_p50_ms","","175"
"1774566245","ttft_p50_ms","","175"
"1774566260","ttft_p50_ms","","175"
"1774566275","ttft_p50_ms","","175"
"1774566290","ttft_p50_ms","","175"
"1774566305","ttft_p50_ms","","175"
"1774566320","ttft_p50_ms","","NaN"
"1774566335","ttft_p50_ms","","NaN"
"1774566020","ttft_p95_ms","","NaN"
"1774566035","ttft_p95_ms","","235.00000000000003"
"1774566050","ttft_p95_ms","","240.99999999999997"
"1774566065","ttft_p95_ms","","241.75000000000003"
"1774566080","ttft_p95_ms","","242.5"
"1774566095","ttft_p95_ms","","242.5"
"1774566110","ttft_p95_ms","","242.5"
"1774566125","ttft_p95_ms","","242.5"
"1774566140","ttft_p95_ms","","242.49999999999997"
"1774566155","ttft_p95_ms","","242.5"
"1774566170","ttft_p95_ms","","242.49999999999997"
"1774566185","ttft_p95_ms","","242.49999999999997"
"1774566200","ttft_p95_ms","","242.50000000000003"
"1774566215","ttft_p95_ms","","242.50000000000003"
"1774566230","ttft_p95_ms","","242.50000000000003"
"1774566245","ttft_p95_ms","","242.49999999999997"
"1774566260","ttft_p95_ms","","242.5"
"1774566275","ttft_p95_ms","","242.49999999999997"
"1774566290","ttft_p95_ms","","242.5"
"1774566305","ttft_p95_ms","","242.5"
"1774566320","ttft_p95_ms","","NaN"
"1774566335","ttft_p95_ms","","NaN"
"1774566020","ttft_p99_ms","","NaN"
"1774566035","ttft_p99_ms","","247.00000000000003"
"1774566050","ttft_p99_ms","","248.20000000000002"
"1774566065","ttft_p99_ms","","248.35"
"1774566080","ttft_p99_ms","","248.49999999999997"
"1774566095","ttft_p99_ms","","248.5"
"1774566110","ttft_p99_ms","","248.5"
"1774566125","ttft_p99_ms","","248.5"
"1774566140","ttft_p99_ms","","248.5"
"1774566155","ttft_p99_ms","","248.49999999999997"
"1774566170","ttft_p99_ms","","248.50000000000003"
"1774566185","ttft_p99_ms","","248.5"
"1774566200","ttft_p99_ms","","248.5"
"1774566215","ttft_p99_ms","","248.5"
"1774566230","ttft_p99_ms","","248.5"
"1774566245","ttft_p99_ms","","248.5"
"1774566260","ttft_p99_ms","","248.5"
"1774566275","ttft_p99_ms","","248.5"
"1774566290","ttft_p99_ms","","248.5"
"1774566305","ttft_p99_ms","","248.50000000000003"
"1774566320","ttft_p99_ms","","NaN"
"1774566335","ttft_p99_ms","","NaN"
"1774566020","itl_p50_ms","","62.5"
"1774566035","itl_p50_ms","","62.5"
"1774566050","itl_p50_ms","","62.5"
"1774566065","itl_p50_ms","","62.5"
"1774566080","itl_p50_ms","","62.5"
"1774566095","itl_p50_ms","","62.5"
"1774566110","itl_p50_ms","","62.5"
"1774566125","itl_p50_ms","","62.5"
"1774566140","itl_p50_ms","","62.5"
"1774566155","itl_p50_ms","","62.5"
"1774566170","itl_p50_ms","","62.5"
"1774566185","itl_p50_ms","","62.5"
"1774566200","itl_p50_ms","","62.5"
"1774566215","itl_p50_ms","","62.5"
"1774566230","itl_p50_ms","","62.5"
"1774566245","itl_p50_ms","","62.5"
"1774566260","itl_p50_ms","","62.5"
"1774566275","itl_p50_ms","","62.5"
"1774566290","itl_p50_ms","","62.5"
"1774566305","itl_p50_ms","","62.5"
"1774566320","itl_p50_ms","","62.5"
"1774566335","itl_p50_ms","","62.5"
"1774566020","itl_p95_ms","","73.75"
"1774566035","itl_p95_ms","","73.75"
"1774566050","itl_p95_ms","","73.75"
"1774566065","itl_p95_ms","","73.75"
"1774566080","itl_p95_ms","","73.75"
"1774566095","itl_p95_ms","","73.75"
"1774566110","itl_p95_ms","","73.75"
"1774566125","itl_p95_ms","","73.75"
"1774566140","itl_p95_ms","","73.75"
"1774566155","itl_p95_ms","","73.75"
"1774566170","itl_p95_ms","","73.75"
"1774566185","itl_p95_ms","","73.75"
"1774566200","itl_p95_ms","","73.75"
"1774566215","itl_p95_ms","","73.75"
