Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/short,236,0,9,9.73607444489139,6.906030001118779,82.21402799972566,0.0,0.6700618209115838,0.0,9,9,10,10,11,18,23,24,82,82,82
,Aggregated,236,0,9,9.73607444489139,6.906030001118779,82.21402799972566,0.0,0.6700618209115838,0.0,9,9,10,10,11,18,23,24,82,82,82
