timestamp,category,approx_chars,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
55511.884602714,long,726,2034,115.08652799966512,61.62339758730734,125395.45382299548,60.93971899827011,107.4246948026123,length,True,
55519.382436843,long,559,2047,131.90746799955377,61.62500887438966,126216.67562500079,61.41975900027319,74.3832384501729,length,True,
55526.8807625,long,726,2048,167.76939700503135,61.91500907376589,126907.7929710038,61.762778997945134,71.55688400060158,length,True,
55534.408882119,long,791,1982,167.45506699953694,62.17614771075182,123338.4036819989,62.02433900034521,70.40886500035428,stop,True,
55541.888581279,long,591,1915,166.7264770003385,62.387599946706324,119576.59277499624,62.257074503577314,69.48067460129087,stop,True,
55556.894409268,long,752,1667,151.3052379959845,62.75200443337262,104696.14462399477,62.64158400153974,66.36215050166356,stop,True,
55564.388357209,long,791,1719,179.24359700555215,62.93819539755516,108307.06329000532,62.64904449926689,66.71800330012044,stop,True,
55549.384421148,long,587,2047,184.11153699707938,62.533356739492284,128127.3594259983,62.346808499569306,68.58808799952385,length,True,
55677.512569084,long,810,1293,226.1485460039694,62.191830524767596,80577.9935840037,61.988933997781714,65.04829950281417,stop,True,
55637.281194887,long,708,2025,203.7925569966319,63.29845241600966,128319.86024700018,62.38364449745859,122.32986036724468,length,True,
55657.747926191,long,559,1841,200.85352699970827,62.47700433641512,115158.54150600353,62.23993450112175,65.58703969792987,stop,True,
55645.600050648,long,565,2047,227.04005700506968,62.57458546334168,128254.64191500214,62.33206900287769,65.73499250152963,length,True,
55661.466314944,long,616,1881,226.14599599910434,62.460674699468655,117652.21443100017,62.223669498052914,65.36696029870654,stop,True,
55653.789469901,long,584,2047,230.6477169986465,62.469195425709835,128042.62155800097,62.26059400069062,65.55518799759739,length,True,
55661.591345932,long,570,2047,268.4303549976903,62.31109940273855,127756.93973300076,62.09812900124234,65.45973300308106,length,True,
55672.696339819,long,741,2048,237.93246599962004,62.11107705471412,127379.30719699943,61.96806899970397,65.33154220116558,length,True,
55530.633371569,long,791,1705,182.4450970016187,61.69835003638667,105316.43355900451,61.43754400545731,68.85123623345862,stop,True,
55515.644552303,long,559,2047,142.6607680041343,61.44969631084958,125868.73942000238,61.15921400123625,74.9397469469838,length,True,
55523.141767631,long,752,2026,199.30552699952386,61.80129836345764,125346.93471300125,61.53346900100587,71.07039739930768,stop,True,
55538.1332352,long,791,2047,181.64119699940784,62.306164999511445,127660.05478599982,62.19852399954107,73.6365715012651,length,True,
55545.662924208,long,708,2043,244.46639599773334,62.602924523997636,128079.6382740009,62.320334000105504,76.9962849096917,length,True,
55553.146345468,long,726,2048,188.94155700400006,62.57776528969228,128285.6271050041,62.33888900169404,68.41479539973078,length,True,
55560.656198518,long,591,2047,174.3844469965552,62.689832087488924,128437.78089799889,62.363723998714704,67.1208860519982,length,True,
55568.145644568,long,842,2047,214.7806569992099,62.716671551319514,128533.09065099893,62.37643400163506,66.37246955106093,length,True,
55641.514463793,long,752,1189,204.22991600207752,62.42453205808188,74364.57400100335,61.922099001094466,70.165805669531,stop,True,
55635.950613748,long,603,1479,235.71851599990623,62.493523779434355,92601.14666200388,62.06337399999029,68.36483159866478,stop,True,
55648.489747174,long,651,2047,233.36366700095823,62.54239384897344,128195.10148200061,62.3551389981003,65.68184299540007,length,True,
55673.743446203,long,791,1674,194.76988600217737,62.42348754811679,104629.26455400157,62.26242900447687,65.51945059763966,stop,True,
55681.432981373,long,616,1749,193.45048799732467,62.32614189473646,109139.54651999666,62.14708849802264,65.23178510266007,stop,True,
55665.794091956,long,565,2047,196.12697700358694,62.26078518230552,127581.69346000068,62.06005900094169,65.46331100435054,length,True,
55689.094962626,long,842,2047,181.28996599989478,61.90240398240649,126833.60851400357,61.822249001124874,65.16426100315584,length,True,
55696.679995369,long,616,2047,190.93910700030392,61.79612962951993,126625.82032899809,61.745709004753735,65.1727899981779,length,True,
55715.879871124,long,842,2047,183.9321570005268,61.42269850048857,125854.77328900015,61.29514900021604,65.38242899878242,length,True,
55728.55271992,long,741,2044,186.72409700229764,61.068406887910186,124949.4793690028,60.61347899958491,65.3291982015071,length,True,
