Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,126,0,10,10.544930198698744,7.613239999045618,25.153089001832996,0.0,0.31719356576857355,0.0,10,10,11,11,13,20,24,25,25,25,25
,Aggregated,126,0,10,10.544930198698744,7.613239999045618,25.153089001832996,0.0,0.31719356576857355,0.0,10,10,11,11,13,20,24,25,25,25,25
