Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,33,0,10,11.788729696656281,7.7679099995293655,25.8214300047257,0.0,0.10002416052788625,0.0,10,10,11,11,24,24,26,26,26,26,26
,Aggregated,33,0,10,11.788729696656281,7.7679099995293655,25.8214300047257,0.0,0.10002416052788625,0.0,10,10,11,11,24,24,26,26,26,26,26
