Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,4,0,26,30.869638750345985,11.466106000625587,52.897397999913665,0.0,0.03662211167659267,0.0,33,33,53,53,53,53,53,53,53,53,53
POST,chat/medium,1,0,11.831513999823073,11.831513999823073,11.831513999823073,11.831513999823073,0.0,0.009155527919148167,0.0,12,12,12,12,12,12,12,12,12,12,12
POST,chat/short,2,0,11,19.013920500128734,10.892420999880414,27.135420000377053,0.0,0.018311055838296335,0.0,27,27,27,27,27,27,27,27,27,27,27
,Aggregated,7,0,26,24.762558571637783,10.892420999880414,52.897397999913665,0.0,0.06408869543403717,0.0,26,27,33,33,53,53,53,53,53,53,53
