Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,60,0,15,16.47902905072745,8.640778993139975,45.04573601298034,0.0,0.11290993487843679,0.0,16,18,19,20,22,29,36,45,45,45,45
POST,chat/medium,6,0,11,12.824848832678981,9.247729001799598,23.143837999668904,0.0,0.011290993487843678,0.0,11,11,13,13,23,23,23,23,23,23,23
POST,chat/short,1,0,8.400438993703574,8.400438993703574,8.400438993703574,8.400438993703574,0.0,0.0018818322479739464,0.0,8,8,8,8,8,8,8,8,8,8,8
,Aggregated,67,0,15,16.03121306020037,8.400438993703574,45.04573601298034,0.0,0.1260827606142544,0.0,15,17,19,20,22,24,36,45,45,45,45
