Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,6,0,11,13.950899000064965,9.188200000608049,30.228302000068652,0.0,0.054420485461977926,0.0,12,12,12,12,30,30,30,30,30,30,30
POST,chat/medium,11,0,10,16.582733545543636,8.347095000317495,31.751749999784806,0.0,0.0997708900136262,0.0,10,24,29,29,30,32,32,32,32,32,32
POST,chat/short,11,0,9,12.269854818110947,8.122311000079208,27.33183999953326,0.0,0.0997708900136262,0.0,9,10,11,11,25,27,27,27,27,27,27
,Aggregated,28,0,10,14.324423785735364,8.122311000079208,31.751749999784806,0.0,0.2539622654892303,0.0,10,12,24,25,30,30,32,32,32,32,32
