timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T08:45:05.535Z,0,22538,23034,97.8,33.63,72
2026-03-06T08:45:07.588Z,100,22538,23034,97.8,73.42,74
2026-03-06T08:45:09.647Z,100,22538,23034,97.8,71.85,74
2026-03-06T08:45:11.704Z,100,22538,23034,97.8,71.88,74
2026-03-06T08:45:13.758Z,100,22538,23034,97.8,72.00,75
2026-03-06T08:45:15.812Z,100,22538,23034,97.8,71.93,75
2026-03-06T08:45:17.867Z,100,22538,23034,97.8,72.04,75
2026-03-06T08:45:19.927Z,100,22538,23034,97.8,71.99,76
2026-03-06T08:45:21.981Z,100,22538,23034,97.8,72.06,76
2026-03-06T08:45:24.034Z,100,22538,23034,97.8,71.88,77
2026-03-06T08:45:26.092Z,100,22538,23034,97.8,71.86,77
2026-03-06T08:45:28.145Z,100,22538,23034,97.8,71.94,77
2026-03-06T08:45:30.205Z,100,22538,23034,97.8,71.99,78
2026-03-06T08:45:32.259Z,100,22538,23034,97.8,72.05,78
2026-03-06T08:45:34.312Z,100,22538,23034,97.8,72.03,78
2026-03-06T08:45:36.368Z,100,22538,23034,97.8,71.96,78
2026-03-06T08:45:38.424Z,100,22538,23034,97.8,71.86,78
2026-03-06T08:45:40.479Z,100,22538,23034,97.8,72.01,78
2026-03-06T08:45:42.536Z,100,22538,23034,97.8,72.02,78
2026-03-06T08:45:44.596Z,100,22538,23034,97.8,71.91,78
2026-03-06T08:45:46.653Z,100,22538,23034,97.8,71.98,78
2026-03-06T08:45:48.709Z,100,22538,23034,97.8,71.88,78
2026-03-06T08:45:50.761Z,100,22538,23034,97.8,71.92,78
2026-03-06T08:45:52.816Z,100,22538,23034,97.8,72.01,78
2026-03-06T08:45:54.874Z,100,22538,23034,97.8,72.47,78
2026-03-06T08:45:56.927Z,100,22538,23034,97.8,71.97,78
2026-03-06T08:45:58.978Z,100,22538,23034,97.8,72.02,78
2026-03-06T08:46:01.030Z,100,22538,23034,97.8,71.97,78
2026-03-06T08:46:03.084Z,100,22538,23034,97.8,71.98,77
2026-03-06T08:46:05.136Z,100,22538,23034,97.8,71.98,77
2026-03-06T08:46:07.185Z,100,22538,23034,97.8,72.03,77
2026-03-06T08:46:09.235Z,100,22538,23034,97.8,71.96,77
2026-03-06T08:46:11.285Z,100,22538,23034,97.8,71.83,77
2026-03-06T08:46:13.336Z,100,22538,23034,97.8,72.02,77
2026-03-06T08:46:15.385Z,100,22538,23034,97.8,71.92,77
2026-03-06T08:46:17.436Z,100,22538,23034,97.8,71.96,77
2026-03-06T08:46:19.494Z,100,22538,23034,97.8,71.90,76
2026-03-06T08:46:21.546Z,100,22538,23034,97.8,71.93,76
2026-03-06T08:46:23.598Z,100,22538,23034,97.8,72.10,76
2026-03-06T08:46:25.648Z,100,22538,23034,97.8,72.07,76
2026-03-06T08:46:27.699Z,100,22538,23034,97.8,71.62,76
2026-03-06T08:46:29.751Z,100,22538,23034,97.8,72.02,76
2026-03-06T08:46:31.801Z,100,22538,23034,97.8,72.02,76
2026-03-06T08:46:33.851Z,100,22538,23034,97.8,72.00,76
2026-03-06T08:46:35.900Z,100,22538,23034,97.8,71.88,76
