timestamp,category,input_tokens,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
11785.607239607,short,290,256,85.82350100004987,57.82786072941592,14831.927987001109,57.78509700030554,59.107023859760375,length,True,
11785.606392359,short,280,256,155.7458579991362,57.78621839215738,14891.231547999269,57.76829999922484,59.12304825986212,length,True,
11785.604724414,short,270,256,157.0038840000052,57.78947673725448,14893.320451999898,57.778166001298814,59.08274641900789,length,True,
11785.601534968,short,280,256,160.28114700020524,57.790528968625416,14896.866033999686,57.77866500102391,58.74806975989486,length,True,
11785.60559536,medium,340,256,156.28258399920014,57.791589078431784,14893.137798999305,57.7739840009599,58.87307534045249,length,True,
11785.602858791,medium,330,256,159.07141999923624,57.79271554117668,14896.213882999291,57.7787519996491,59.10256780029158,length,True,
11785.603922389,short,280,256,158.06438300023729,57.79381771764533,14895.487900999797,57.78708099933283,59.08308526075416,length,True,
11785.608071997,short,275,256,154.00656000019808,57.7945996588253,14891.629473000648,57.78541499967105,59.04451469948981,length,True,
11801.019258522,short,285,256,73.07114000104775,57.964643262747295,14854.055172001608,57.823761000690865,63.32737047923729,length,True,
11801.020384472,medium,340,256,130.21476500034623,57.96110690980105,14910.297026999615,57.828311999401194,63.39581925989478,length,True,
11801.088241264,short,270,256,182.18919999890204,57.95113332157295,14959.728197000004,57.835192999846186,62.980910659171066,length,True,
11801.251447871,short,285,256,138.93338100024266,57.92387820391941,14909.522322999692,57.82691199965484,61.7546929793389,length,True,
11801.299676228,short,290,256,150.21852400059288,57.916170611761295,14918.842029999723,57.829337998555275,61.64310823995041,length,True,
11801.422567736,medium,340,256,148.6314970006788,57.889834501960046,14910.53929500049,57.81888799901935,60.22814569911134,length,True,
11801.746176874,medium,330,256,172.5597820004623,57.89092762352797,14934.746326000095,57.825740999760455,59.892897480422114,length,True,
11801.872764319,medium,340,256,167.6966490013001,57.86125665881806,14922.317096999905,57.833580000078655,59.21938286002842,length,True,
11816.375365438,medium,330,256,131.0457330000645,58.10596360392012,14948.066451999694,58.070998999028234,59.595878360560164,length,True,
11816.465472913,medium,350,256,157.39667200068652,58.10489912940944,14974.145950000093,58.07656700017105,59.59459123932902,length,True,
11816.806542417,short,280,256,166.28163499990478,58.09885509019403,14981.489682999381,58.08266799976991,59.43182126087777,length,True,
11816.831509711,medium,340,256,141.2051369989058,58.10034143529871,14956.792203000077,58.078051999473246,59.54885988012393,length,True,
11816.926174782,short,280,256,163.0386519991589,58.09261882745441,14976.656453000032,58.077914000023156,59.6047912398717,length,True,
11817.25769085,short,280,256,179.15704699953494,58.07881083137723,14989.25380900073,58.07901700063667,59.400613700381655,length,True,
11818.049522087,medium,340,256,141.13282700054697,58.119588870584835,14961.62798899968,58.06986300012795,60.16492887982167,length,True,
11818.0968913,short,280,256,153.31542900094064,58.12234142352941,14974.51249200094,58.08602800061635,60.12212184115924,length,True,
11832.222938798,short,280,256,139.96678399962548,58.122898039216,14961.305783999705,58.05728099949192,61.00945145983133,length,True,
11832.343058097,short,275,256,141.3835889998154,58.10119373333388,14957.187990999955,58.02965899965784,60.74419045908144,length,True,
11832.372266061,short,270,256,176.5559289997327,58.07630426274509,14986.01351599973,58.060082999872975,60.17575014022441,length,True,
11832.890798235,short,280,256,180.2897790003044,58.073345196081554,14988.9928040011,58.05181200048537,59.805218558722125,length,True,
11833.007271047,short,280,256,178.42721899978642,58.073290000003695,14987.116169000728,58.05669899928034,59.8170435600332,length,True,
11833.067247296,medium,340,256,177.40968100042664,58.06675270195781,14984.431619999668,58.035834999827784,59.628535479896534,length,True,
11833.679413826,medium,340,256,145.27582400114625,58.06393952940804,14951.580404000197,58.04682200141542,61.03645314058668,length,True,
11833.771889224,short,280,256,169.8395760013227,58.054683709804735,14973.78392200153,58.045006000611465,61.0251055399931,length,True,
11848.480253413,short,290,256,150.3419330001634,57.87813330196014,14909.265925,57.792342000539065,61.446487899629595,length,True,
11848.483916666,medium,340,256,146.55581999977585,57.880463223530874,14906.073942000148,57.81009400016046,61.13186169979602,length,True,
11848.643258054,medium,340,256,165.1904949994787,57.86001155686202,14919.493441999293,57.78840899984061,59.87549991918059,length,True,
11848.650466664,medium,330,256,158.0439950012078,57.86128532156855,14912.671752001188,57.79919199994765,59.47946244083141,length,True,
11849.129902103,short,280,256,137.81281699993997,57.86618197646521,14893.689220998567,57.81727300018247,59.54984458039689,length,True,
11849.194511323,short,270,256,137.21542399980535,57.83796200000021,14885.89573399986,57.82301399995049,59.47418051913701,length,True,
11849.233166186,short,280,256,158.14276399942173,57.82878360000277,14904.482582000128,57.81207300060487,59.26956652052468,length,True,
11849.914567094,short,285,256,175.39161000058812,57.820050094118876,14919.504384000902,57.81538100018224,59.45269144060149,length,True,
