timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T10:42:51.430Z,0,21420,23034,93.0,33.63,72
2026-03-06T10:42:53.483Z,100,21420,23034,93.0,71.76,74
2026-03-06T10:42:55.537Z,100,21420,23034,93.0,71.89,74
2026-03-06T10:42:57.590Z,100,21420,23034,93.0,71.92,74
2026-03-06T10:42:59.651Z,100,21420,23034,93.0,71.97,75
2026-03-06T10:43:01.707Z,100,21420,23034,93.0,71.96,75
2026-03-06T10:43:03.759Z,100,21420,23034,93.0,72.03,76
2026-03-06T10:43:05.813Z,100,21420,23034,93.0,72.03,76
2026-03-06T10:43:07.864Z,0,21420,23034,93.0,54.57,74
2026-03-06T10:43:09.924Z,100,21420,23034,93.0,71.49,76
2026-03-06T10:43:11.977Z,100,21420,23034,93.0,71.81,77
2026-03-06T10:43:14.033Z,100,21420,23034,93.0,71.91,77
2026-03-06T10:43:16.089Z,100,21420,23034,93.0,71.96,77
2026-03-06T10:43:18.143Z,100,21420,23034,93.0,71.96,78
2026-03-06T10:43:20.199Z,100,21420,23034,93.0,71.85,78
2026-03-06T10:43:22.255Z,100,21420,23034,93.0,71.96,78
2026-03-06T10:43:24.311Z,100,21420,23034,93.0,71.80,78
2026-03-06T10:43:26.367Z,100,21420,23034,93.0,72.39,78
2026-03-06T10:43:28.423Z,100,21420,23034,93.0,71.94,78
2026-03-06T10:43:30.478Z,100,21420,23034,93.0,72.00,78
2026-03-06T10:43:32.531Z,100,21420,23034,93.0,71.97,78
2026-03-06T10:43:34.594Z,100,21420,23034,93.0,71.96,78
2026-03-06T10:43:36.650Z,100,21420,23034,93.0,71.99,78
2026-03-06T10:43:38.706Z,100,21420,23034,93.0,71.94,78
2026-03-06T10:43:40.762Z,100,21420,23034,93.0,72.14,78
2026-03-06T10:43:42.815Z,100,21420,23034,93.0,72.17,78
2026-03-06T10:43:44.878Z,100,21420,23034,93.0,72.05,78
2026-03-06T10:43:46.931Z,100,21420,23034,93.0,71.96,77
2026-03-06T10:43:48.985Z,100,21420,23034,93.0,71.91,77
2026-03-06T10:43:51.039Z,100,21420,23034,93.0,71.97,77
2026-03-06T10:43:53.096Z,100,21420,23034,93.0,71.90,77
2026-03-06T10:43:55.157Z,100,21420,23034,93.0,71.99,77
2026-03-06T10:43:57.212Z,100,21420,23034,93.0,71.35,77
2026-03-06T10:43:59.266Z,100,21420,23034,93.0,71.94,77
2026-03-06T10:44:01.319Z,100,21420,23034,93.0,71.88,77
2026-03-06T10:44:03.373Z,100,21420,23034,93.0,71.99,77
2026-03-06T10:44:05.427Z,100,21420,23034,93.0,71.96,76
2026-03-06T10:44:07.481Z,100,21420,23034,93.0,71.87,76
2026-03-06T10:44:09.543Z,100,21420,23034,93.0,71.95,76
2026-03-06T10:44:11.598Z,100,21420,23034,93.0,71.86,76
2026-03-06T10:44:13.656Z,100,21420,23034,93.0,71.79,76
2026-03-06T10:44:15.713Z,100,21420,23034,93.0,72.07,76
2026-03-06T10:44:17.768Z,100,21420,23034,93.0,71.91,76
2026-03-06T10:44:19.824Z,100,21420,23034,93.0,71.96,76
2026-03-06T10:44:21.878Z,100,21420,23034,93.0,71.97,76
