Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,71,0,22,21.696103168721148,10.035788996901829,40.33949600125197,0.0,0.1324828693194832,0.0,22,24,27,29,30,33,34,40,40,40,40
POST,chat/medium,7,0,18,17.320424143690616,9.490819000347983,27.017878004699014,0.0,0.013061691341357498,0.0,18,18,22,22,27,27,27,27,27,27,27
POST,chat/short,3,0,10,17.843148333971232,8.821668998280074,34.457677000318654,0.0,0.005597867717724642,0.0,10,10,34,34,34,34,34,34,34,34,34
,Aggregated,81,0,21,21.17525603687592,8.821668998280074,40.33949600125197,0.0,0.15114242837856534,0.0,21,24,27,28,30,33,34,40,40,40,40
