timestamp,category,approx_chars,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
52277.539775587,long,4496,141,151.48797599977115,49.88501122144434,7135.389547001978,43.783435998193454,257.17707440890086,stop,True,
52284.675745894,long,8536,690,975.5915269997786,115.03615719448926,80235.50383400288,118.0980589997489,525.8477708010469,stop,True,
52279.415834491,long,5567,824,359.3501270006527,108.68624598298854,89808.13057100022,107.03955899953144,510.07822661878856,stop,True,
52273.794261272,short,199,1016,105.38372999872081,101.85725101872073,103490.49351400026,92.32805200008443,499.0273436621647,stop,True,
52283.166401317,long,1364,1063,171.59901400009403,119.95107650470813,127559.64226200012,126.92162800158258,496.78847399802225,stop,True,
52313.202326455,long,9307,760,721.9432720012264,134.4013591844537,102732.57489300158,128.7148379997234,504.61355516192225,stop,True,
52301.941081652,long,1125,1023,293.59102199668996,131.58117863209367,134769.5555839964,127.68569250329165,526.3190653001948,stop,True,
52281.295695454,long,3102,1396,211.9626400017296,119.5352048774193,166963.57344400167,126.07748799928231,495.05920539799234,stop,True,
52285.044045679,long,9544,1569,658.3012659975793,123.63223942921019,194513.65269099915,125.32039350480773,503.46461906912657,stop,True,
52305.706132667,long,5517,1340,989.193585999601,132.08747982822956,177854.32907599898,126.37118799466407,529.1315103991651,stop,True,
52296.317194435,long,9025,1490,620.3713809954934,128.64559359435867,192173.66024299554,125.79017799725989,526.8926816037851,stop,True,
52307.564822728,long,1787,1402,395.4028419975657,132.60992116488183,186181.902393997,126.10016699909465,539.7039499948733,stop,True,
52300.073866458,long,4670,1502,490.12412300362485,130.92096606129292,197002.4941810043,125.80447900108993,531.7487499996787,stop,True,
52315.0724416,long,9240,1631,950.6620109968935,140.00962108036717,229166.34437199536,125.52239800061216,555.7580083993527,stop,True,
52309.44125051,long,3990,1813,458.4984660032205,132.80436420033263,241100.00639700593,124.92996350192698,551.7755100118675,stop,True,
52311.319648122,long,8395,1808,783.5983469994972,132.8847289363574,240906.30353499728,125.07051799912006,552.5803414572152,stop,True,
52292.548449244,short,37,2080,230.77803799969843,129.02955504906214,268483.2229849999,124.44792900350876,540.9786581785005,stop,True,
52294.430806465,long,5346,2068,393.540701996244,129.66691737784095,268415.0589219935,124.47945900203194,546.2503706598355,stop,True,
52364.912483768,short,38,127,180387.62937400315,178.70037346824935,202903.87643100257,126.4328029974422,615.1281747515895,stop,True,
52320.70282188,long,3219,1000,522.6091820004513,260.6733262482494,260935.2621040016,127.20079800055828,600.9378545958316,stop,True,
52303.857867973,long,5686,2135,604.3949919985607,132.8899510552981,284191.5505440047,125.22948849800741,549.828508430074,stop,True,
52324.454598348,long,8077,746,778.8797860048362,365.98599039327945,273438.442628998,126.63603799592238,574.8022586811545,stop,True,
52298.484346188,long,3180,2297,379.51444299687864,131.23868371820632,301703.5322599986,124.95195800147485,539.6103964456422,stop,True,
52369.224782402,long,11128,568,184117.10080899502,131.3516127707319,258593.46525,125.58506799541647,496.06576766076665,stop,True,
52290.693801249,long,10785,2758,487.61048400047,129.11522781102653,356458.2935590006,124.45254799968097,529.472168799257,stop,True,
52330.081117546,long,1425,935,509.56206200498855,347.6480596231227,325212.8497500016,125.01040799543262,541.8855732929646,stop,True,
52288.801826509,long,5196,2843,793.3021560020279,128.78191724947058,366791.5109789974,124.40870349746547,530.114665000074,stop,True,
