Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,62,0,16,16.15293824250975,8.702658997208346,33.438176003983244,0.0,0.11420037740439068,0.0,16,18,19,20,23,24,33,33,33,33,33
POST,chat/medium,6,0,10,10.483459335470494,8.725710002181586,12.37511900399113,0.0,0.011051649426231356,0.0,10,10,11,11,12,12,12,12,12,12,12
POST,chat/short,4,0,10,16.707370998119586,8.901809000235517,24.401877999480348,0.0,0.007367766284154238,0.0,24,24,24,24,24,24,24,24,24,24,24
,Aggregated,72,0,15,15.711283486679248,8.702658997208346,33.438176003983244,0.0,0.13261979311477629,0.0,15,18,19,20,23,24,33,33,33,33,33
