Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,113,0,15,15.147410159113104,7.8846989999874495,30.501596000249265,0.0,0.3250991008576286,0.0,15,17,18,18,20,25,27,28,31,31,31
POST,chat/medium,7,0,10,11.169638856829676,8.27326899889158,21.77840700096567,0.0,0.020138882354012393,0.0,10,10,10,10,22,22,22,22,22,22,22
POST,chat/short,3,0,9,8.968229000553643,8.290338999358937,9.7928690011031,0.0,0.008630949580291024,0.0,9,9,10,10,10,10,10,10,10,10,10
,Aggregated,123,0,15,14.770321194953247,7.8846989999874495,30.501596000249265,0.0,0.35386893279193204,0.0,15,17,18,18,20,24,27,28,31,31,31
