Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,85,0,14,14.621508694407941,7.673838998016436,32.52508899458917,0.0,0.2982548570224514,0.0,14,16,18,19,20,24,31,33,33,33,33
POST,chat/medium,7,0,9,11.146955285637107,8.011919999262318,24.10667900403496,0.0,0.024562164695966587,0.0,9,10,10,10,24,24,24,24,24,24,24
POST,chat/short,1,0,9.619830001611263,9.619830001611263,9.619830001611263,9.619830001611263,0.0,0.00350888067085237,0.0,10,10,10,10,10,10,10,10,10,10,10
,Aggregated,93,0,14,14.306201677696194,7.673838998016436,32.52508899458917,0.0,0.3263259023892704,0.0,14,16,18,19,20,24,31,33,33,33,33
