timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_pct,avg_prompt_throughput_toks_per_s,avg_generation_throughput_toks_per_s
2026-03-06T10:13:01.741Z,0.0,0.0,0.00,,
2026-03-06T10:13:03.790Z,4.0,0.0,0.49,134.7,37.6
2026-03-06T10:13:05.843Z,4.0,0.0,0.65,0.0,70.2
2026-03-06T10:13:07.897Z,4.0,0.0,0.81,0.0,68.2
2026-03-06T10:13:09.950Z,4.0,0.0,0.99,0.0,70.1
2026-03-06T10:13:12.013Z,4.0,0.0,1.21,0.0,69.8
2026-03-06T10:13:14.068Z,4.0,0.0,1.36,0.0,68.1
2026-03-06T10:13:16.123Z,4.0,0.0,1.52,0.0,70.1
2026-03-06T10:13:18.176Z,0.0,0.0,0.00,0.0,44.3
2026-03-06T10:13:20.228Z,4.0,0.0,0.28,41.9,54.6
2026-03-06T10:13:22.285Z,4.0,0.0,0.43,0.0,68.1
2026-03-06T10:13:24.343Z,4.0,0.0,0.65,0.0,70.0
2026-03-06T10:13:26.410Z,4.0,0.0,0.81,0.0,69.7
2026-03-06T10:13:28.465Z,4.0,0.0,0.99,0.0,70.1
2026-03-06T10:13:30.517Z,4.0,0.0,1.15,0.0,70.1
2026-03-06T10:13:32.571Z,4.0,0.0,1.36,0.0,70.1
2026-03-06T10:13:34.626Z,4.0,0.0,0.38,133.2,30.6
2026-03-06T10:13:36.694Z,4.0,0.0,0.55,0.0,69.7
2026-03-06T10:13:38.746Z,4.0,0.0,0.75,0.0,70.1
2026-03-06T10:13:40.798Z,4.0,0.0,0.93,0.0,70.2
2026-03-06T10:13:42.853Z,4.0,0.0,1.09,0.0,70.1
2026-03-06T10:13:44.906Z,4.0,0.0,1.27,0.0,70.1
2026-03-06T10:13:46.963Z,4.0,0.0,1.46,0.0,68.1
2026-03-06T10:13:49.016Z,4.0,0.0,1.64,0.0,70.1
2026-03-06T10:13:51.071Z,4.0,0.0,0.20,30.2,34.6
2026-03-06T10:13:53.127Z,4.0,0.0,0.38,0.0,68.1
2026-03-06T10:13:55.183Z,4.0,0.0,0.53,0.0,70.0
2026-03-06T10:13:57.245Z,4.0,0.0,0.71,0.0,69.9
2026-03-06T10:13:59.303Z,4.0,0.0,0.91,0.0,70.0
2026-03-06T10:14:01.363Z,4.0,0.0,1.09,0.0,69.9
2026-03-06T10:14:03.418Z,4.0,0.0,1.25,0.0,70.1
2026-03-06T10:14:05.469Z,2.0,0.0,0.12,26.3,40.5
2026-03-06T10:14:07.523Z,4.0,0.0,0.36,25.8,59.9
2026-03-06T10:14:09.575Z,4.0,0.0,0.51,0.0,70.2
2026-03-06T10:14:11.641Z,4.0,0.0,0.69,0.0,69.7
2026-03-06T10:14:13.701Z,4.0,0.0,0.91,0.0,69.9
2026-03-06T10:14:15.755Z,4.0,0.0,1.07,0.0,70.1
2026-03-06T10:14:17.806Z,4.0,0.0,1.23,0.0,68.2
2026-03-06T10:14:19.864Z,2.0,0.0,0.67,0.0,66.5
2026-03-06T10:14:21.927Z,4.0,0.0,0.38,107.7,37.3
2026-03-06T10:14:23.980Z,4.0,0.0,0.55,0.0,70.1
2026-03-06T10:14:26.032Z,4.0,0.0,0.73,0.0,68.2
2026-03-06T10:14:28.086Z,4.0,0.0,0.89,0.0,70.1
2026-03-06T10:14:30.143Z,4.0,0.0,1.09,0.0,70.0
2026-03-06T10:14:32.197Z,4.0,0.0,1.25,0.0,70.1
