timestamp,category,input_tokens,output_tokens,ttft_ms,tpot_ms,e2e_ms,itl_p50_ms,itl_p99_ms,finish_reason,success,error_type
10092.956465871,medium,53,256,81.2229169987404,57.75780821176715,14809.464010999363,57.66283299999486,59.09058368004481,length,True,
10092.958716014,long,139,256,166.39212900008715,57.640134592157644,14864.626450000287,57.65491999954975,58.779727900800935,length,True,
10092.95768146,short,13,256,167.1544589989935,57.6427824196121,14866.063976000078,57.6470159994642,58.73033693878824,length,True,
10092.960170857,short,14,256,164.77751200000057,57.6434728705827,14863.863093998589,57.652486000733916,58.6930683596438,length,True,
10108.585037748,medium,53,256,75.23733400012134,57.374660482352795,14705.775757000083,57.34020999989298,62.55605582078715,length,True,
10108.836545442,short,13,256,163.50958600014565,57.39237891764645,14798.56620999999,57.341219999216264,62.67725206060277,length,True,
10109.014398828,short,13,256,162.93698899971787,57.37009737255421,14792.311819001043,57.380287998967106,61.19617527907396,length,True,
10109.282784901,short,12,256,129.00866200106975,57.33725915685913,14750.00974700015,57.3662550013978,59.040903040840945,length,True,
10124.689579025,medium,57,256,73.47115499942447,57.53674183137728,14745.34032200063,57.40659900038736,59.819311739811404,length,True,
10124.697649945,long,144,256,147.6002489998791,57.43537392549579,14793.620600001304,57.3936880009569,58.72958548046881,length,True,
10124.712618474,short,13,256,198.7241240003641,57.400491082358606,14835.849350001808,57.38902600023721,58.54998781986069,length,True,
10124.723856759,medium,59,256,187.24993700016057,57.40240797647001,14824.863971000013,57.39488399922266,58.49947144040925,length,True,
10140.341858006,short,11,236,69.5589459992334,57.66926500000409,13621.836221000194,57.345123999766656,61.860913999953475,stop,True,
10140.524380536,short,11,236,183.83301500034577,57.62576243829786,13725.887188000343,57.34294600006251,59.13510059865075,stop,True,
10140.344321621,short,14,256,129.59926800067478,57.393959019606754,14765.058818000398,57.353091999175376,60.13192718019128,length,True,
10140.700916323,short,10,256,184.82458800099266,57.38029948627039,14816.800956999941,57.364012998732505,59.06855781984632,length,True,
10155.144837839,medium,56,256,141.5115700001479,57.40238629020014,14779.120074001185,57.382421000511386,58.66754380000203,length,True,
10155.33151255,short,13,256,128.72783400052867,57.39548132156664,14764.575571000023,57.38258700148435,58.33959347954078,length,True,
10156.178661785,medium,59,256,140.39862500067102,57.39416790980327,14775.911442000506,57.377731000087806,58.52968681891071,length,True,
10156.314074807,short,12,256,178.15457100005005,57.50078303136951,14840.854243999274,57.37454699919908,59.41438543959521,length,True,
