Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,9,0,10,14.620187666575172,9.509215999969456,32.16795699972863,0.0,0.08070023106863856,0.0,10,10,11,29,32,32,32,32,32,32,32
POST,chat/medium,25,0,10,14.451449159987533,8.684154000093258,43.393293999997695,0.0,0.22416730852399602,0.0,10,11,11,16,33,40,43,43,43,43,43
POST,chat/short,22,0,10,15.696958545401106,9.333611000329256,42.37611000007746,0.0,0.1972672315011165,0.0,10,11,13,25,32,41,42,42,42,42,42
,Aggregated,56,0,10,14.967875107101593,8.684154000093258,43.393293999997695,0.0,0.5021347710937512,0.0,10,11,13,16,32,41,42,43,43,43,43
