Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/long,8,0,7,9.429080999780126,6.493304999821703,21.073255000374047,0.0,0.10038420892656866,0.0,7,8,12,12,21,21,21,21,21,21,21
POST,chat/medium,17,0,7,8.05442894125008,5.8665439992182655,25.598755000828533,0.0,0.21331644396895838,0.0,7,7,7,8,8,26,26,26,26,26,26
POST,chat/short,15,0,7,12.944995066694295,5.676816999766743,25.052123000932625,0.0,0.18822039173731622,0.0,7,19,22,23,24,25,25,25,25,25,25
,Aggregated,40,0,7,10.16332164999767,5.676816999766743,25.598755000828533,0.0,0.5019210446328433,0.0,7,8,8,19,23,25,26,26,26,26,26
