Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,chat/medium,4,0,9,8.741975249449752,7.335095999223995,9.492662000411656,0.0,0.05014247338467774,0.0,9,9,9,9,9,9,9,9,9,9,9
POST,chat/short,16,0,8,10.117583000123886,6.944101998669794,18.539733000579872,0.0,0.20056989353871096,0.0,8,9,15,15,16,19,19,19,19,19,19
,Aggregated,20,0,8,9.84246144998906,6.944101998669794,18.539733000579872,0.0,0.2507123669233887,0.0,9,9,9,15,16,19,19,19,19,19,19
