timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T10:33:28.229Z,0,21432,23034,93.0,33.53,71
2026-03-06T10:33:30.293Z,100,21432,23034,93.0,71.70,73
2026-03-06T10:33:32.347Z,100,21432,23034,93.0,71.99,73
2026-03-06T10:33:34.410Z,100,21432,23034,93.0,72.02,74
2026-03-06T10:33:36.464Z,100,21432,23034,93.0,71.94,74
2026-03-06T10:33:38.518Z,100,21432,23034,93.0,72.03,74
2026-03-06T10:33:40.577Z,100,21432,23034,93.0,72.14,75
2026-03-06T10:33:42.632Z,100,21432,23034,93.0,72.06,75
2026-03-06T10:33:44.699Z,100,21432,23034,93.0,56.30,75
2026-03-06T10:33:46.753Z,100,21432,23034,93.0,72.04,76
2026-03-06T10:33:48.808Z,100,21432,23034,93.0,71.98,76
2026-03-06T10:33:50.860Z,100,21432,23034,93.0,72.08,77
2026-03-06T10:33:52.914Z,100,21432,23034,93.0,71.96,77
2026-03-06T10:33:54.977Z,100,21432,23034,93.0,72.14,77
2026-03-06T10:33:57.031Z,100,21432,23034,93.0,71.86,77
2026-03-06T10:33:59.088Z,100,21432,23034,93.0,71.93,78
2026-03-06T10:34:01.143Z,100,21432,23034,93.0,71.56,78
2026-03-06T10:34:03.197Z,100,21432,23034,93.0,71.98,78
2026-03-06T10:34:05.252Z,100,21432,23034,93.0,72.04,78
2026-03-06T10:34:07.306Z,100,21432,23034,93.0,72.13,78
2026-03-06T10:34:09.367Z,100,21432,23034,93.0,71.85,78
2026-03-06T10:34:11.422Z,100,21432,23034,93.0,71.88,78
2026-03-06T10:34:13.478Z,100,21432,23034,93.0,71.91,78
2026-03-06T10:34:15.533Z,100,21432,23034,93.0,71.93,78
2026-03-06T10:34:17.587Z,100,21432,23034,93.0,72.19,78
2026-03-06T10:34:19.648Z,100,21432,23034,93.0,71.96,78
2026-03-06T10:34:21.705Z,100,21432,23034,93.0,71.96,78
2026-03-06T10:34:23.758Z,100,21432,23034,93.0,71.99,78
2026-03-06T10:34:25.811Z,100,21432,23034,93.0,71.90,78
2026-03-06T10:34:27.864Z,100,21432,23034,93.0,72.09,78
2026-03-06T10:34:29.923Z,100,21432,23034,93.0,71.89,78
2026-03-06T10:34:31.978Z,100,21432,23034,93.0,72.10,77
2026-03-06T10:34:34.034Z,100,21432,23034,93.0,71.96,77
2026-03-06T10:34:36.089Z,100,21432,23034,93.0,71.96,77
2026-03-06T10:34:38.144Z,100,21432,23034,93.0,71.89,77
2026-03-06T10:34:40.197Z,100,21432,23034,93.0,72.11,77
2026-03-06T10:34:42.251Z,100,21432,23034,93.0,71.89,77
2026-03-06T10:34:44.304Z,100,21432,23034,93.0,71.90,76
2026-03-06T10:34:46.358Z,100,21432,23034,93.0,71.89,76
2026-03-06T10:34:48.413Z,100,21432,23034,93.0,71.65,77
2026-03-06T10:34:50.467Z,100,21432,23034,93.0,72.41,76
2026-03-06T10:34:52.519Z,100,21432,23034,93.0,71.82,76
2026-03-06T10:34:54.581Z,100,21432,23034,93.0,71.90,76
2026-03-06T10:34:56.636Z,100,21432,23034,93.0,71.94,76
2026-03-06T10:34:58.695Z,100,21432,23034,93.0,72.01,76
