timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_pct,avg_prompt_throughput_toks_per_s,avg_generation_throughput_toks_per_s
2026-03-06T10:33:28.180Z,0.0,0.0,0.00,,
2026-03-06T10:33:30.229Z,4.0,0.0,0.97,585.1,38.1
2026-03-06T10:33:32.301Z,4.0,0.0,1.15,0.0,69.5
2026-03-06T10:33:34.355Z,4.0,0.0,1.32,0.0,70.1
2026-03-06T10:33:36.420Z,4.0,0.0,1.50,0.0,69.8
2026-03-06T10:33:38.472Z,4.0,0.0,1.68,0.0,70.2
2026-03-06T10:33:40.526Z,4.0,0.0,1.84,0.0,68.2
2026-03-06T10:33:42.581Z,4.0,0.0,2.02,0.0,70.1
2026-03-06T10:33:44.635Z,1.0,0.0,0.40,147.0,44.3
2026-03-06T10:33:46.699Z,4.0,0.0,1.40,448.1,55.7
2026-03-06T10:33:48.752Z,4.0,0.0,1.56,0.0,68.2
2026-03-06T10:33:50.806Z,4.0,0.0,1.72,0.0,70.1
2026-03-06T10:33:52.859Z,4.0,0.0,1.92,0.0,70.1
2026-03-06T10:33:54.913Z,4.0,0.0,2.10,0.0,68.2
2026-03-06T10:33:56.976Z,4.0,0.0,2.27,0.0,69.8
2026-03-06T10:33:59.032Z,4.0,0.0,2.43,0.0,70.0
2026-03-06T10:34:01.088Z,2.0,0.0,0.45,298.7,33.6
2026-03-06T10:34:03.144Z,4.0,0.0,1.03,284.5,63.7
2026-03-06T10:34:05.201Z,4.0,0.0,1.21,0.0,68.1
2026-03-06T10:34:07.254Z,4.0,0.0,1.38,0.0,70.1
2026-03-06T10:34:09.308Z,4.0,0.0,1.56,0.0,70.1
2026-03-06T10:34:11.371Z,4.0,0.0,1.74,0.0,69.8
2026-03-06T10:34:13.428Z,4.0,0.0,1.92,0.0,68.1
2026-03-06T10:34:15.482Z,3.0,0.0,1.72,0.0,64.2
2026-03-06T10:34:17.535Z,3.0,0.0,1.25,458.4,38.5
2026-03-06T10:34:19.590Z,4.0,0.0,1.46,138.2,66.7
2026-03-06T10:34:21.652Z,4.0,0.0,1.64,0.0,69.8
2026-03-06T10:34:23.708Z,4.0,0.0,1.82,0.0,70.0
2026-03-06T10:34:25.762Z,4.0,0.0,2.00,0.0,70.1
2026-03-06T10:34:27.814Z,4.0,0.0,2.17,0.0,68.2
2026-03-06T10:34:29.866Z,4.0,0.0,2.35,0.0,70.2
2026-03-06T10:34:31.929Z,3.0,0.0,1.40,142.5,55.8
2026-03-06T10:34:33.983Z,3.0,0.0,0.99,323.8,47.2
2026-03-06T10:34:36.039Z,4.0,0.0,1.19,143.0,69.1
2026-03-06T10:34:38.094Z,4.0,0.0,1.34,0.0,70.1
2026-03-06T10:34:40.148Z,4.0,0.0,1.52,0.0,70.1
2026-03-06T10:34:42.201Z,4.0,0.0,1.72,0.0,68.2
2026-03-06T10:34:44.254Z,4.0,0.0,1.90,0.0,70.1
2026-03-06T10:34:46.309Z,3.0,0.0,1.72,0.0,69.6
2026-03-06T10:34:48.363Z,3.0,0.0,0.83,291.1,44.3
2026-03-06T10:34:50.418Z,4.0,0.0,1.42,305.1,62.8
2026-03-06T10:34:52.474Z,4.0,0.0,1.60,0.0,70.0
2026-03-06T10:34:54.527Z,4.0,0.0,1.76,0.0,68.2
2026-03-06T10:34:56.590Z,4.0,0.0,1.94,0.0,69.8
2026-03-06T10:34:58.643Z,4.0,0.0,2.12,0.0,70.1
